5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIBIRU;11000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;UJUNG BERUNG;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SUKASARI;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ANTAPANI (CICADAS);7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIDADAP;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;LENGKONG;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ANDIR;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ARCAMANIK;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ASTANA ANYAR;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BABAKAN CIPARAY;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BANDUNG KIDUL;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BANDUNG KULON;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BANDUNG WETAN;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BATUNUNGGAL;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BOJONGLOA KALER;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BOJONGLOA KIDUL;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIBEUNYING KALER;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIBEUNYING KIDUL;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CICENDO;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;COBLONG;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;KIARACONDONG;14000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BUAHBATU (MARGACINTA);7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;RANCASARI;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;REGOL;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SUKAJADI;28000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SUMUR BANDUNG;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CINAMBO;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;GEDEBAGE;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;MANDALAJATI;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;PANYILEUKAN;7000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SOREANG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;ARJASARI;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;BALEENDAH;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;BANJARAN;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;BOJONGSOANG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CANGKUANG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CICALENGKA;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIKANCUNG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CILENGKRANG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CILEUNYI;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIMAUNG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIMEUNYAN;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIPARAY;14000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIWIDEY;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;DAYEUHKOLOT;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;IBUN;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;KERTASARI;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;KATAPANG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;MAJALAYA;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;MARGAASIH;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;MARGAHAYU;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;NAGREG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;PACET;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;PAMEUNGPEUK;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;PANGALENGAN;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;PASEH;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;PASIRJAMBU;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;RANCA BALI;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;RANCAEKEK;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;SOLOKAN JERUK;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;KUTAWARINGIN;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIMAHI ;7000
5;Indonesia;Jawa Barat;CIMAHI ;KO;CIMAHI SELATAN;11000
5;Indonesia;Jawa Barat;KOTA  CIMAHI;KO;CIMAHI TENGAH;11000
5;Indonesia;Jawa Barat;KOTA  CIMAHI;KO;CIMAHI UTARA;7000
5;Indonesia;Jawa Barat;KOTA  CIMAHI;KO;NGAMPRAH;14000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;LEMBANG;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;BATUJAJAR;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CIKALONG WETAN;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CILILIN;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CIPEUNDEUY;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CIPATAT;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CIPONGKOR;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CISARUA;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;GUNUNGHALU;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;PADALARANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;SINDANGKERTA;7000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;CIHAMPELAS;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;PARONGPONG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;RONGGA;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;SAGULING;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;BANDUNG;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIBIRU;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;UJUNG BERUNG;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SUKASARI;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ANTAPANI (CICADAS);9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIDADAP;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;LENGKONG;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ANDIR;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ARCAMANIK;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;ASTANA ANYAR;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BABAKAN CIPARAY;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BANDUNG KIDUL;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BANDUNG KULON;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BANDUNG WETAN;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BATUNUNGGAL;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BOJONGLOA KALER;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BOJONGLOA KIDUL;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIBEUNYING KALER;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CIBEUNYING KIDUL;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CICENDO;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;COBLONG;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;KIARACONDONG;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;BUAHBATU (MARGACINTA);9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;RANCASARI;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;REGOL;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SUKAJADI;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SUMUR BANDUNG;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;CINAMBO;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;GEDEBAGE;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;MANDALAJATI;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;PANYILEUKAN;9000
5;Indonesia;Jawa Barat;KOTA  BANDUNG;KO;SOREANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;BALEENDAH;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;BANJARAN;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;BOJONGSOANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CANGKUANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CILENGKRANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CILEUNYI;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIPARAY;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;DAYEUHKOLOT;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;KATAPANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;MAJALAYA;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;MARGAASIH;12000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;MARGAHAYU;12000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;RANCAEKEK;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;SOLOKAN JERUK;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;KUTAWARINGIN;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG;KO;CIMAHI ;9000
5;Indonesia;Jawa Barat;CIMAHI ;KO;CIMAHI SELATAN;9000
5;Indonesia;Jawa Barat;KOTA  CIMAHI;KO;CIMAHI TENGAH;9000
5;Indonesia;Jawa Barat;KOTA  CIMAHI;KO;CIMAHI UTARA;9000
5;Indonesia;Jawa Barat;KOTA  CIMAHI;KO;LEMBANG;9000
5;Indonesia;Jawa Barat;KAB.BANDUNG BARAT;KO;PADALARANG;9000
